Uid,Sid,Key,Time,Value,UpdateTime
6487770458,hlth.gen_100925779738951,calories,1742401500,"{""time"":1742401500,""calories"":0.32}",1742408920
6487770458,787920380,calories,1742401500,"{""time"":1742401500,""calories"":1}",1742408925
6487770458,hlth.gen_100925779738951,steps,1742401500,"{""time"":1742401500,""steps"":8,""distance"":4,""calories"":0.32}",1742408914
6487770458,787920380,calories,1742401440,"{""time"":1742401440,""calories"":3}",1742408925
6487770458,hlth.gen_100925779738951,steps,1742401440,"{""time"":1742401440,""steps"":4,""distance"":2,""calories"":0.16}",1742408914
6487770458,hlth.gen_100925779738951,calories,1742401440,"{""time"":1742401440,""calories"":0.16}",1742408920
6487770458,787920380,calories,1742401380,"{""time"":1742401380,""calories"":2}",1742408925
6487770458,hlth.gen_100925779738951,steps,1742401380,"{""time"":1742401380,""steps"":3,""distance"":1,""calories"":0.12}",1742408914
6487770458,787920380,steps,1742401380,"{""time"":1742401380,""steps"":40,""distance"":25,""calories"":2}",1742408914
6487770458,hlth.gen_100925779738951,calories,1742401380,"{""time"":1742401380,""calories"":0.12}",1742408920
6487770458,787920380,steps,1742401320,"{""time"":1742401320,""steps"":61,""distance"":37,""calories"":3}",1742408914
6487770458,hlth.gen_100925779738951,steps,1742401320,"{""time"":1742401320,""steps"":89,""distance"":53,""calories"":3.56}",1742408914
6487770458,787920380,calories,1742401320,"{""time"":1742401320,""calories"":3}",1742408925
6487770458,hlth.gen_100925779738951,calories,1742401320,"{""time"":1742401320,""calories"":3.56}",1742408920
6487770458,hlth.gen_100925779738951,steps,1742401260,"{""time"":1742401260,""steps"":85,""distance"":50,""calories"":3.4}",1742408914
6487770458,787920380,calories,1742401260,"{""time"":1742401260,""calories"":2}",1742408925
6487770458,787920380,steps,1742401260,"{""time"":1742401260,""steps"":70,""distance"":44,""calories"":2}",1742408914
6487770458,787920380,intensity,1742401260,"{""time"":1742401260}",1742408928
6487770458,hlth.gen_100925779738951,calories,1742401260,"{""time"":1742401260,""calories"":6.6400003}",1742408920
6487770458,hlth.gen_100925779738951,calories,1742401200,"{""time"":1742401200,""calories"":0.24}",1742408920
6487770458,hlth.gen_100925779738951,steps,1742401200,"{""time"":1742401200,""steps"":6,""distance"":3,""calories"":0.24}",1742408914
6487770458,hlth.gen_100925779738951,steps,1742401140,"{""time"":1742401140,""steps"":35,""distance"":21,""calories"":1.4}",1742408914
6487770458,787920380,calories,1742401140,"{""time"":1742401140,""calories"":2}",1742408925
6487770458,hlth.gen_100925779738951,calories,1742401140,"{""time"":1742401140,""calories"":1.4}",1742408920
6487770458,787920380,steps,1742401140,"{""time"":1742401140,""steps"":28,""distance"":17,""calories"":2}",1742408914
6487770458,787920380,calories,1742401080,"{""time"":1742401080,""calories"":2}",1742408925
6487770458,787920380,heart_rate,1742401080,"{""time"":1742401080,""bpm"":101}",1742408904
6487770458,hlth.gen_100925779738951,steps,1742401020,"{""time"":1742401020,""steps"":22,""distance"":13,""calories"":0.88}",1742408914
6487770458,787920380,calories,1742401020,"{""time"":1742401020,""calories"":1}",1742408925
6487770458,hlth.gen_100925779738951,calories,1742401020,"{""time"":1742401020,""calories"":0.88}",1742408920
6487770458,hlth.gen_100925779738951,steps,1742400960,"{""time"":1742400960,""steps"":10,""distance"":6,""calories"":0.39999998}",1742408914
6487770458,787920380,calories,1742400960,"{""time"":1742400960,""calories"":1}",1742408925
6487770458,hlth.gen_100925779738951,calories,1742400960,"{""time"":1742400960,""calories"":0.39999998}",1742408920
6487770458,787920380,calories,1742400900,"{""time"":1742400900,""calories"":3}",1742408925
6487770458,787920380,calories,1742400840,"{""time"":1742400840,""calories"":2}",1742408925
6487770458,hlth.gen_100925779738951,steps,1742400780,"{""time"":1742400780,""steps"":25,""distance"":15,""calories"":1}",1742408914
6487770458,hlth.gen_100925779738951,calories,1742400780,"{""time"":1742400780,""calories"":1}",1742408920
6487770458,787920380,calories,1742400780,"{""time"":1742400780,""calories"":2}",1742408925
6487770458,787920380,calories,1742400720,"{""time"":1742400720,""calories"":1}",1742408925
6487770458,787920380,steps,1742400660,"{""time"":1742400660,""steps"":44,""distance"":27,""calories"":3}",1742408914
6487770458,787920380,calories,1742400660,"{""time"":1742400660,""calories"":3}",1742408925
6487770458,787920380,calories,1742400540,"{""time"":1742400540,""calories"":1}",1742408925
6487770458,787920380,calories,1742400480,"{""time"":1742400480,""calories"":1}",1742408925
6487770458,787920380,heart_rate,1742400480,"{""time"":1742400480,""bpm"":103}",1742408904
6487770458,hlth.gen_100925779738951,calories,1742400480,"{""time"":1742400480,""calories"":0.39999998}",1742408920
6487770458,hlth.gen_100925779738951,steps,1742400480,"{""time"":1742400480,""steps"":10,""distance"":6,""calories"":0.39999998}",1742408914
6487770458,787920380,steps,1742400420,"{""time"":1742400420,""steps"":16,""distance"":10,""calories"":2}",1742408914
6487770458,787920380,calories,1742400420,"{""time"":1742400420,""calories"":2}",1742408925
6487770458,hlth.gen_100925779738951,steps,1742400420,"{""time"":1742400420,""steps"":27,""distance"":16,""calories"":1.0799999}",1742408914
6487770458,hlth.gen_100925779738951,calories,1742400420,"{""time"":1742400420,""calories"":1.0799999}",1742408920
6487770458,787920380,calories,1742400360,"{""time"":1742400360,""calories"":2}",1742408925
6487770458,787920380,steps,1742400360,"{""time"":1742400360,""steps"":64,""distance"":40,""calories"":2}",1742408914
6487770458,787920380,intensity,1742400360,"{""time"":1742400360}",1742408928
6487770458,hlth.gen_100925779738951,steps,1742400360,"{""time"":1742400360,""steps"":56,""distance"":33,""calories"":2.24}",1742408914
6487770458,hlth.gen_100925779738951,calories,1742400360,"{""time"":1742400360,""calories"":2.24}",1742408920
6487770458,787920380,steps,1742400300,"{""time"":1742400300,""steps"":38,""distance"":23,""calories"":1}",1742408914
6487770458,787920380,calories,1742400300,"{""time"":1742400300,""calories"":1}",1742408925
6487770458,hlth.gen_100925779738951,calories,1742400300,"{""time"":1742400300,""calories"":1.88}",1742408920
6487770458,hlth.gen_100925779738951,steps,1742400300,"{""time"":1742400300,""steps"":47,""distance"":28,""calories"":1.88}",1742408914
6487770458,787920380,calories,1742400240,"{""time"":1742400240,""calories"":1}",1742408925
6487770458,787920380,calories,1742400180,"{""time"":1742400180,""calories"":1}",1742408925
6487770458,787920380,calories,1742400060,"{""time"":1742400060,""calories"":1}",1742408925
6487770458,787920380,steps,1742400060,"{""time"":1742400060,""steps"":12,""distance"":8,""calories"":1}",1742408914
6487770458,787920380,valid_stand,1742400000,"{""end_time"":1742403600,""start_time"":1742400000}",1742408928
6487770458,hlth.gen_100925779738951,steps,1742400000,"{""time"":1742400000,""steps"":69,""distance"":41,""calories"":2.76}",1742408914
6487770458,787920380,calories,1742400000,"{""time"":1742400000,""calories"":2}",1742408925
6487770458,787920380,intensity,1742400000,"{""time"":1742400000}",1742408928
6487770458,787920380,steps,1742400000,"{""time"":1742400000,""steps"":97,""distance"":60,""calories"":2}",1742408914
6487770458,hlth.gen_100925779738951,calories,1742400000,"{""time"":1742400000,""calories"":2.76}",1742408920
6487770458,787920380,calories,1742399940,"{""time"":1742399940,""calories"":3}",1742408921
6487770458,787920380,steps,1742399940,"{""time"":1742399940,""steps"":41,""distance"":25,""calories"":3}",1742408914
6487770458,hlth.gen_100925779738951,steps,1742399940,"{""time"":1742399940,""steps"":7,""distance"":4,""calories"":0.28}",1742408914
6487770458,hlth.gen_100925779738951,calories,1742399940,"{""time"":1742399940,""calories"":0.28}",1742408920
6487770458,787920380,heart_rate,1742399880,"{""time"":1742399880,""bpm"":90}",1742408904
6487770458,787920380,steps,1742399640,"{""time"":1742399640,""steps"":4,""distance"":3,""calories"":0}",1742408914
6487770458,787920380,calories,1742399580,"{""time"":1742399580,""calories"":3}",1742408921
6487770458,hlth.gen_100925779738951,steps,1742399580,"{""time"":1742399580,""steps"":83,""distance"":49,""calories"":3.32}",1742408914
6487770458,787920380,steps,1742399580,"{""time"":1742399580,""steps"":87,""distance"":54,""calories"":3}",1742408914
6487770458,hlth.gen_100925779738951,calories,1742399580,"{""time"":1742399580,""calories"":3.32}",1742408920
6487770458,787920380,steps,1742399520,"{""time"":1742399520,""steps"":65,""distance"":40,""calories"":1}",1742408914
6487770458,hlth.gen_100925779738951,steps,1742399520,"{""time"":1742399520,""steps"":66,""distance"":39,""calories"":2.6399999}",1742408914
6487770458,787920380,calories,1742399520,"{""time"":1742399520,""calories"":1}",1742408921
6487770458,hlth.gen_100925779738951,calories,1742399520,"{""time"":1742399520,""calories"":2.6399999}",1742408920
6487770458,787920380,calories,1742399460,"{""time"":1742399460,""calories"":3}",1742408921
6487770458,787920380,heart_rate,1742399280,"{""time"":1742399280,""bpm"":86}",1742408904
6487770458,787920380,calories,1742399100,"{""time"":1742399100,""calories"":2}",1742408921
6487770458,787920380,calories,1742398920,"{""time"":1742398920,""calories"":1}",1742408921
6487770458,787920380,calories,1742398800,"{""time"":1742398800,""calories"":1}",1742408921
6487770458,787920380,steps,1742398800,"{""time"":1742398800,""steps"":63,""distance"":39,""calories"":1}",1742408914
6487770458,787920380,steps,1742398740,"{""time"":1742398740,""steps"":91,""distance"":56,""calories"":4}",1742408914
6487770458,hlth.gen_100925779738951,calories,1742398740,"{""time"":1742398740,""calories"":1.5999999}",1742408920
6487770458,hlth.gen_100925779738951,steps,1742398740,"{""time"":1742398740,""steps"":40,""distance"":24,""calories"":1.5999999}",1742408914
6487770458,787920380,calories,1742398740,"{""time"":1742398740,""calories"":4}",1742408921
6487770458,787920380,heart_rate,1742398680,"{""time"":1742398680,""bpm"":82}",1742408904
6487770458,787920380,calories,1742398680,"{""time"":1742398680,""calories"":2}",1742408921
6487770458,787920380,calories,1742398320,"{""time"":1742398320,""calories"":1}",1742408921
6487770458,787920380,calories,1742398260,"{""time"":1742398260,""calories"":3}",1742408921
6487770458,787920380,heart_rate,1742398080,"{""time"":1742398080,""bpm"":79}",1742408904
6487770458,787920380,steps,1742397960,"{""time"":1742397960,""steps"":37,""distance"":23,""calories"":3}",1742408914
6487770458,hlth.gen_100925779738951,steps,1742397960,"{""time"":1742397960,""steps"":22,""distance"":13,""calories"":0.88}",1742408914
6487770458,hlth.gen_100925779738951,calories,1742397960,"{""time"":1742397960,""calories"":0.88}",1742408920
6487770458,787920380,calories,1742397960,"{""time"":1742397960,""calories"":3}",1742408921
6487770458,hlth.gen_100925779738951,steps,1742397900,"{""time"":1742397900,""steps"":67,""distance"":40,""calories"":2.6799998}",1742408914
6487770458,787920380,steps,1742397900,"{""time"":1742397900,""steps"":55,""distance"":34,""calories"":2}",1742408914
6487770458,hlth.gen_100925779738951,calories,1742397900,"{""time"":1742397900,""calories"":2.6799998}",1742408920
6487770458,787920380,calories,1742397900,"{""time"":1742397900,""calories"":2}",1742408921
6487770458,787920380,calories,1742397840,"{""time"":1742397840,""calories"":2}",1742408921
6487770458,787920380,steps,1742397840,"{""time"":1742397840,""steps"":22,""distance"":14,""calories"":2}",1742408914
6487770458,787920380,steps,1742397780,"{""time"":1742397780,""steps"":24,""distance"":15,""calories"":2}",1742408914
6487770458,787920380,calories,1742397780,"{""time"":1742397780,""calories"":2}",1742408921
6487770458,787920380,steps,1742397720,"{""time"":1742397720,""steps"":58,""distance"":36,""calories"":2}",1742408914
6487770458,787920380,calories,1742397720,"{""time"":1742397720,""calories"":2}",1742408921
6487770458,787920380,steps,1742397660,"{""time"":1742397660,""steps"":44,""distance"":27,""calories"":3}",1742408914
6487770458,787920380,calories,1742397660,"{""time"":1742397660,""calories"":3}",1742408921
6487770458,hlth.gen_100925779738951,steps,1742397660,"{""time"":1742397660,""steps"":18,""distance"":10,""calories"":0.71999997}",1742408914
6487770458,hlth.gen_100925779738951,calories,1742397660,"{""time"":1742397660,""calories"":0.71999997}",1742408920
6487770458,hlth.gen_100925779738951,steps,1742397600,"{""time"":1742397600,""steps"":97,""distance"":58,""calories"":3.8799999}",1742408914
6487770458,787920380,steps,1742397600,"{""time"":1742397600,""steps"":75,""distance"":46,""calories"":2}",1742408914
6487770458,787920380,calories,1742397600,"{""time"":1742397600,""calories"":2}",1742408921
6487770458,hlth.gen_100925779738951,calories,1742397600,"{""time"":1742397600,""calories"":3.8799999}",1742408920
6487770458,787920380,calories,1742397540,"{""time"":1742397540,""calories"":3}",1742408921
6487770458,hlth.gen_100925779738951,calories,1742397540,"{""time"":1742397540,""calories"":0.59999996}",1742408920
6487770458,787920380,steps,1742397540,"{""time"":1742397540,""steps"":18,""distance"":11,""calories"":3}",1742408914
6487770458,hlth.gen_100925779738951,steps,1742397540,"{""time"":1742397540,""steps"":15,""distance"":9,""calories"":0.59999996}",1742408914
6487770458,hlth.gen_100925779738951,calories,1742397480,"{""time"":1742397480,""calories"":2.2}",1742408920
6487770458,787920380,steps,1742397480,"{""time"":1742397480,""steps"":76,""distance"":47,""calories"":4}",1742408914
6487770458,787920380,heart_rate,1742397480,"{""time"":1742397480,""bpm"":113}",1742408904
6487770458,787920380,calories,1742397480,"{""time"":1742397480,""calories"":4}",1742408921
6487770458,hlth.gen_100925779738951,steps,1742397480,"{""time"":1742397480,""steps"":55,""distance"":33,""calories"":2.2}",1742408914
6487770458,hlth.gen_100925779738951,calories,1742397420,"{""time"":1742397420,""calories"":4.3199997}",1742408920
6487770458,hlth.gen_100925779738951,steps,1742397420,"{""time"":1742397420,""steps"":108,""distance"":64,""calories"":4.3199997}",1742408914
6487770458,787920380,calories,1742397420,"{""time"":1742397420,""calories"":3}",1742408921
6487770458,787920380,intensity,1742397420,"{""time"":1742397420}",1742408928
6487770458,787920380,steps,1742397420,"{""time"":1742397420,""steps"":109,""distance"":68,""calories"":3}",1742408914
6487770458,787920380,steps,1742397360,"{""time"":1742397360,""steps"":114,""distance"":71,""calories"":2}",1742408914
6487770458,787920380,calories,1742397360,"{""time"":1742397360,""calories"":2}",1742408921
6487770458,hlth.gen_100925779738951,steps,1742397360,"{""time"":1742397360,""steps"":114,""distance"":68,""calories"":4.56}",1742408914
6487770458,787920380,intensity,1742397360,"{""time"":1742397360}",1742408928
6487770458,hlth.gen_100925779738951,calories,1742397360,"{""time"":1742397360,""calories"":4.56}",1742408920
6487770458,787920380,steps,1742397300,"{""time"":1742397300,""steps"":109,""distance"":67,""calories"":2}",1742408914
6487770458,hlth.gen_100925779738951,calories,1742397300,"{""time"":1742397300,""calories"":5.04}",1742408920
6487770458,787920380,intensity,1742397300,"{""time"":1742397300}",1742408928
6487770458,hlth.gen_100925779738951,steps,1742397300,"{""time"":1742397300,""steps"":116,""distance"":69,""calories"":4.64}",1742408914
6487770458,787920380,calories,1742397300,"{""time"":1742397300,""calories"":2}",1742408921
6487770458,787920380,steps,1742397240,"{""time"":1742397240,""steps"":19,""distance"":12,""calories"":4}",1742408914
6487770458,hlth.gen_100925779738951,calories,1742397240,"{""time"":1742397240,""calories"":0.28}",1742408920
6487770458,hlth.gen_100925779738951,steps,1742397240,"{""time"":1742397240,""steps"":7,""distance"":4,""calories"":0.28}",1742408914
6487770458,787920380,calories,1742397240,"{""time"":1742397240,""calories"":4}",1742408921
6487770458,787920380,calories,1742397180,"{""time"":1742397180,""calories"":6}",1742408921
6487770458,787920380,steps,1742397120,"{""time"":1742397120,""steps"":15,""distance"":9,""calories"":1}",1742408914
6487770458,787920380,calories,1742397120,"{""time"":1742397120,""calories"":1}",1742408921
6487770458,787920380,calories,1742397060,"{""time"":1742397060,""calories"":1}",1742408921
6487770458,787920380,calories,1742396880,"{""time"":1742396880,""calories"":1}",1742408921
6487770458,787920380,heart_rate,1742396880,"{""time"":1742396880,""bpm"":74}",1742408904
6487770458,787920380,calories,1742396520,"{""time"":1742396520,""calories"":1}",1742408921
6487770458,787920380,calories,1742396460,"{""time"":1742396460,""calories"":1}",1742408921
6487770458,787920380,valid_stand,1742396400,"{""end_time"":1742400000,""start_time"":1742396400}",1742408928
6487770458,787920380,calories,1742396340,"{""time"":1742396340,""calories"":1}",1742408921
6487770458,787920380,calories,1742396280,"{""time"":1742396280,""calories"":2}",1742408921
6487770458,787920380,heart_rate,1742396280,"{""time"":1742396280,""bpm"":86}",1742408904
6487770458,787920380,calories,1742396220,"{""time"":1742396220,""calories"":1}",1742408921
6487770458,787920380,calories,1742396160,"{""time"":1742396160,""calories"":1}",1742408921
6487770458,787920380,calories,1742396100,"{""time"":1742396100,""calories"":1}",1742408921
6487770458,787920380,calories,1742396040,"{""time"":1742396040,""calories"":3}",1742408921
6487770458,787920380,steps,1742396040,"{""time"":1742396040,""steps"":43,""distance"":27,""calories"":3}",1742408914
6487770458,hlth.gen_100925779738951,steps,1742396040,"{""time"":1742396040,""steps"":24,""distance"":14,""calories"":0.96}",1742408914
6487770458,hlth.gen_100925779738951,calories,1742396040,"{""time"":1742396040,""calories"":0.96}",1742408920
6487770458,787920380,calories,1742395980,"{""time"":1742395980,""calories"":2}",1742408921
6487770458,hlth.gen_100925779738951,steps,1742395980,"{""time"":1742395980,""steps"":32,""distance"":19,""calories"":1.28}",1742408914
6487770458,hlth.gen_100925779738951,calories,1742395980,"{""time"":1742395980,""calories"":1.28}",1742408920
6487770458,787920380,steps,1742395980,"{""time"":1742395980,""steps"":12,""distance"":7,""calories"":2}",1742408914
6487770458,787920380,calories,1742395860,"{""time"":1742395860,""calories"":2}",1742408921
6487770458,hlth.gen_100925779738951,steps,1742395860,"{""time"":1742395860,""steps"":16,""distance"":9,""calories"":0.64}",1742408914
6487770458,hlth.gen_100925779738951,calories,1742395860,"{""time"":1742395860,""calories"":0.64}",1742408920
6487770458,787920380,steps,1742395860,"{""time"":1742395860,""steps"":17,""distance"":11,""calories"":2}",1742408914
6487770458,787920380,steps,1742395800,"{""time"":1742395800,""steps"":59,""distance"":36,""calories"":1}",1742408914
